Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,121353645057.144
Morocco,MAR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,23.644
Mozambique,MOZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.8819737835169
Mozambique,MOZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.7539902095772
Mozambique,MOZ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.33878111766306
Mozambique,MOZ,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,40.4876501773194
Mozambique,MOZ,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,456.581928995106
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,14235420505.2904
Mozambique,MOZ,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,78.058
Myanmar,MMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.4186525400503
Myanmar,MMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.5439155484288
Myanmar,MMR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,25.4520380861397
Myanmar,MMR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,40.0374319115209
Myanmar,MMR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1479.61368925363
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,79045695084.5069
Myanmar,MMR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,48.795
Namibia,NAM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.15817808891199
Namibia,NAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.8187349480714
Namibia,NAM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.0196431958005
Namibia,NAM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,58.7746205569356
Namibia,NAM,Trade (% of GDP),NE.TRD.GNFS.ZS,76.9252424036465
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,4252.04172014353
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,10583748541.5258
Namibia,NAM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,56.188
Nauru,NRU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Nauru,NRU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Nauru,NRU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Nauru,NRU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
Nauru,NRU,Trade (% of GDP),NE.TRD.GNFS.ZS,134.94623655914
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,10124.7006220945
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,124685688.161094
Nauru,NRU,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Nepal,NPL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.180090191763
Nepal,NPL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.0473199252809
Nepal,NPL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,4.4748543921501
Nepal,NPL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,53.9388467417555
Nepal,NPL,Trade (% of GDP),NE.TRD.GNFS.ZS,40.9188655952667
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,1139.18989203941
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,33433659223.6349
Nepal,NPL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,30.009
Netherlands,NLD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.59906092676986
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.8568289957691
Netherlands,NLD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.8264597692491
Netherlands,NLD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,69.6340376382559
Netherlands,NLD,Trade (% of GDP),NE.TRD.GNFS.ZS,146.46177796191
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,52162.5701150406
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,909793466661.481
Netherlands,NLD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,77.624
New Caledonia,NCL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
New Caledonia,NCL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
New Caledonia,NCL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
New Caledonia,NCL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
New Caledonia,NCL,Trade (% of GDP),NE.TRD.GNFS.ZS,..
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,34877.6356349199
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,9454629467.91408
New Caledonia,NCL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,61.141
New Zealand,NZL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.65200811482786
New Zealand,NZL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.7083543068076
New Zealand,NZL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.47299379185162
New Zealand,NZL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,66.6669717353834
New Zealand,NZL,Trade (% of GDP),NE.TRD.GNFS.ZS,43.9750453789716
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,41760.5947840005
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,212569779569.519
New Zealand,NZL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,76.644
Nicaragua,NIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.736285441955
Nicaragua,NIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.4208247683138
Nicaragua,NIC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.4376830234615
Nicaragua,NIC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,49.0846243066641
Nicaragua,NIC,Trade (% of GDP),NE.TRD.GNFS.ZS,88.9298223452268
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1876.60737823677
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,12678162403.5929
Nicaragua,NIC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,49.707
Niger,NER,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.3755798591005
Niger,NER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.2387849496775
Niger,NER,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,7.38998839073381
Niger,NER,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,36.0929205695439
Niger,NER,Trade (% of GDP),NE.TRD.GNFS.ZS,35.5129906572481
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,564.841662317524
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,13744653102.9945
Niger,NER,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,62.966
Nigeria,NGA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.1433058670212
Nigeria,NGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.2205055168218
Nigeria,NGA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.6672651648545
Nigeria,NGA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,46.3861274671573
Nigeria,NGA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2074.61374667422
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,432198898221.967
Nigeria,NGA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,51.64
North America,NAC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.02497108110474
North America,NAC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.978572792745
North America,NAC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.530886819778
North America,NAC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,77.6538155228518
North America,NAC,Trade (% of GDP),NE.TRD.GNFS.ZS,26.6608333646597
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,61461.1211260357
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,22714959162302.7
North America,NAC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,67.3939527898435
North Macedonia,MKD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.56904257773164
North Macedonia,MKD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.7433488020449
North Macedonia,MKD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.9259767238844
North Macedonia,MKD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,56.5553266113778
North Macedonia,MKD,Trade (% of GDP),NE.TRD.GNFS.ZS,128.241258081377
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,5965.45023195365
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,12363580534.6811
North Macedonia,MKD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,53.819
Northern Mariana Islands,MNP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Northern Mariana Islands,MNP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Northern Mariana Islands,MNP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Northern Mariana Islands,MNP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
Northern Mariana Islands,MNP,Trade (% of GDP),NE.TRD.GNFS.ZS,77.3892773892774
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,17302.9221368504
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,858000000
Northern Mariana Islands,MNP,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Norway,NOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.8439294251894
Norway,NOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.8831673443447
Norway,NOR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.58792601633649
Norway,NOR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,59.6041108454966
Norway,NOR,Trade (% of GDP),NE.TRD.GNFS.ZS,65.3539790413323
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,68340.0181033702
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,367633418886.627
Norway,NOR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,75.803
Not classified,INX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Not classified,INX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Not classified,INX,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Not classified,INX,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
Not classified,INX,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,..
Not classified,INX,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
OECD members,OED,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.4159128899688
OECD members,OED,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.6417325796979
OECD members,OED,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.2674125572232
OECD members,OED,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,71.0103385287604
OECD members,OED,Trade (% of GDP),NE.TRD.GNFS.ZS,51.9320613598025
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,38391.2492498114
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,52575486320263.9
OECD members,OED,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,63.3531582511322
Oman,OMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.46933965497997
Oman,OMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,47.1477968290677
Oman,OMN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.35614570205202
Oman,OMN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,55.0241326294833
Oman,OMN,Trade (% of GDP),NE.TRD.GNFS.ZS,91.8757003977989
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,16707.6230063214
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,75909397659.2978
Oman,OMN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,30.493
Other small states,OSS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.43903426024207
Other small states,OSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.903139144909
Other small states,OSS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.96495488717889
Other small states,OSS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,58.0809902901961
Other small states,OSS,Trade (% of GDP),NE.TRD.GNFS.ZS,106.805094471985
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,11686.9341069944
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,378440036056.011
Other small states,OSS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,54.104807615776
Pacific island small states,PSS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.2360112937751
Pacific island small states,PSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,14.64628942376
Pacific island small states,PSS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.11488383295309
Pacific island small states,PSS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,55.6844274081529
Pacific island small states,PSS,Trade (% of GDP),NE.TRD.GNFS.ZS,74.7206446807519
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,3698.09906008349
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,9492350931.30444
Pacific island small states,PSS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,55.7648175151165
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.8541325548966
Pakistan,PAK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.5894635445816
Pakistan,PAK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.4160734292379
Pakistan,PAK,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,53.680280706041
Pakistan,PAK,Trade (% of GDP),NE.TRD.GNFS.ZS,26.7162804594298
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1322.31478539554
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,300425609817.981
Pakistan,PAK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,24.597
Palau,PLW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.32369412750745
Palau,PLW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.7164073828882
Palau,PLW,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1.03281072650409
Palau,PLW,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,75.1882842577135
Palau,PLW,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,14349.3168192188
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,257885921.875
Palau,PLW,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Panama,PAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.9452449834368
Panama,PAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.319030135299
Panama,PAN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,5.60651942514615
Panama,PAN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,71.2380997238262
Panama,PAN,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,13293.3331951688
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,57086836900
Panama,PAN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,56.7
Papua New Guinea,PNG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.7553276373993
Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.0470875598376
Papua New Guinea,PNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1.68522535296613
Papua New Guinea,PNG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,44.031081136763
Papua New Guinea,PNG,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2446.08468660615
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,23848445103.9227
Papua New Guinea,PNG,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,47.404
Paraguay,PRY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.72799028221
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.204299221925
Paraguay,PRY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,18.7044275348216
Paraguay,PRY,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,48.1546300468675
Paraguay,PRY,Trade (% of GDP),NE.TRD.GNFS.ZS,62.7602174748561
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,5353.34806456279
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,35432178068.1814
Paraguay,PRY,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,60.87
Peru,PER,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.69543564349422
Peru,PER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.239375456046
Peru,PER,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.2221041520555
Peru,PER,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,54.3120877875304
Peru,PER,Trade (% of GDP),NE.TRD.GNFS.ZS,43.8346828753392
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,6063.62692279047
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,201947615138.567
Peru,PER,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,63.22
Philippines,PHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.1853110317615
Philippines,PHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.3999175850521
